sent_index,main_topic,main_prob,sentence
1317,0,0.5718,习近平总书记从新时代坚持和发展中国特色社会主义的战略高度，把马克思主义国家安全理论和当代中国安全实践、中华优秀传统战略文化结合起来，创造性提出总体国家安全观
1318,0,0.5731,这是中国共产党和中国人民捍卫国家主权、安全、发展利益百年奋斗实践经验和集体智慧的结晶，是马克思主义国家安全理论中国化的最新成果，是习近平新时代中国特色社会主义思想的重要组成部分，为建设更高水平平安中国提供了根本遵循和行动指南
1319,1,0.9931,新时代，以习近平同志为核心的党中央不断完善高效权威的国家安全领导体制，成立中央国家安全委员会，坚定不移贯彻中央国家安全委员会主席负责制，颁布《中国共产党领导国家安全工作条例》《党委（党组）国家安全责任制规定》，从制度上强化党对国家安全工作的绝对领导，推动国家安全工作实现从分散到集中、迟缓到高效、被动到主动的历史性变革
1320,1,0.8098,新时代，以习近平同志为核心的党中央坚持把国家安全同经济社会发展一起谋划、一起部署，既善于运用发展成果夯实国家安全的实力基础，又善于塑造有利于经济社会发展的安全环境，以发展促安全、以安全保发展，不断增强发展的安全性稳定性；坚持统筹推进各领域安全，完善重点领域安全保障体系和重要专项协调指挥体系，实现基础领域、重点领域和新兴领域国家安全协同治理和共同巩固，推动我国的生存力、竞争力、发展力、持续力不断增强
1321,4,0.9801,新时代，以习近平同志为核心的党中央坚持底线思维和极限思维，有效防范化解影响我国现代化进程的重大风险
1322,4,0.9756,要坚持和发展新时代“枫桥经验”，形成问题联治、风险联控、平安联创的局面，确保社会既充满生机活力又保持安定有序
1323,4,0.9489,新时代，习近平总书记强调：“改革不停顿、开放不止步”
1324,4,0.9489,新时代，习近平总书记强调：“改革不停顿、开放不止步”
1325,2,0.6953,"297家世界500强和行业龙头企业参展
“进博会由习近平主席亲自谋划、亲自提出、亲自部署、亲自推动，是中国推动新时代高水平对外开放的重大决策，是中国主动向世界开放市场的重要举措"
1326,4,0.7307,党的二十届三中全会《决定》聚焦建设社会主义文化强国，提出深化文化体制机制改革重大任务，明确改革路径和具体举措，为新时代新征程文化改革发展提供了根本遵循、指明了前进方向
1327,4,0.7344,新时代新征程，我们要聚焦重点领域、关键环节、瓶颈问题，以战略性、引领性改革举措不断深化改革，努力开创新时代宣传思想文化工作新局面
1328,0,0.7046,新时代新征程，我们要全面贯彻习近平新时代中国特色社会主义思想，坚持以习近平文化思想为引领，进一步完善意识形态工作责任制，把意识形态工作的领导权、管理权、话语权都牢牢掌握在党的手中
1329,0,0.9826,在新时代，坚持和巩固马克思主义指导地位，最重要的就是坚持和巩固习近平新时代中国特色社会主义思想指导地位
1330,0,0.9917,要坚持不懈用习近平新时代中国特色社会主义思想凝心铸魂，健全用党的创新理论武装全党、教育人民、指导实践工作体系，完善党委（党组）理论学习中心组学习制度，推动学习贯彻习近平新时代中国特色社会主义思想常态化制度化
1331,0,0.6673,新时代以来，以习近平同志为核心的党中央紧紧抓住信息革命历史机遇，走出一条中国特色治网之道
1332,1,0.3481,新时代以来，我国不断加强和改进对外宣传工作，中华文明传播力影响力大大增强，为塑造我国负责任大国形象、营造有利的外部舆论环境、推动构建人类命运共同体作出了重要贡献
1333,4,0.6845,党的二十届三中全会《决定》聚焦建设社会主义文化强国，提出深化文化体制机制改革重大任务，明确提出“构建更有效力的国际传播体系”的重大举措，为我们在新时代新征程进一步提升国家文化软实力和中华文化影响力明确了路径
1334,0,0.6647,加快构建中国话语和中国叙事体系，要坚持以习近平新时代中国特色社会主义思想为指导
1335,0,0.9872,习近平新时代中国特色社会主义思想是当代中国马克思主义、二十一世纪马克思主义，是中华文化和中国精神的时代精华，也是我们文化主体性的最有力体现
1336,0,0.9769,我们要坚持以习近平新时代中国特色社会主义思想为指导，打造融通中外的新概念、新范畴、新表述
1337,0,0.7978,我们将以习近平新时代中国特色社会主义思想为指导，推动中华优秀传统文化创造性转化、创新性发展，加强同世界不同国家、不同民族、不同文化的交流互鉴，让中华文明更加发扬光大，让人类文明更加绚丽多彩
1338,3,0.6925,建设金砖国家新工业革命伙伴关系创新基地，发起金砖国家加强供应链合作倡议、贸易投资与可持续发展倡议，首次举办应对气候变化高级别会议，宣布设立“中国—金砖国家新时代科创孵化园”，探索建立“金砖国家全球遥感卫星数据与应用合作平台”，共建“金砖国家可持续产业交流合作机制”，探索建立数字教育合作机制……中国行动推动金砖务实合作不断发展
1339,4,0.4375,”在巴西圣保罗州立大学经济与国际研究所协调人马科斯·皮雷斯看来，新时代中国全面深化改革，提出新发展理念，“提升、重塑了全球南方国家对于现代化的思想认知”
1340,0,0.6424,只有进一步提升我国国际传播体系效力、效能，才能向国际社会和各国人民更好地宣介习近平新时代中国特色社会主义思想，让中国故事、中国声音在世界上传得更广，为推动世界各国人民携手开创人类更加美好的未来发挥更大作用
1341,1,0.9905,加强国际传播资源整合和力量统筹，深化主流媒体国际传播机制改革创新，建强适应新时代国际传播需要的专门人才队伍，推动各级领导干部、各地区各部门各方面一起做外宣工作，带动广大社会成员自觉参与国际传播、维护国家尊严形象
1342,2,0.5569,把加强习近平新时代中国特色社会主义思想宣传推介作为重中之重，持续推动习近平总书记大国领袖魅力风采在海外有效传播
1343,3,0.9667,双方将持续深化各领域合作，加快构建新时代更加紧密的中巴命运共同体
1344,0,0.6597,"不断巩固团结奋斗的共同思想政治基础
全国政协常委  刘家义
习近平总书记在庆祝中国人民政治协商会议成立75周年大会上的重要讲话，总结概括了习近平总书记关于加强和改进人民政协工作的重要思想，深刻阐述了全面发展协商民主的重要要求，明确提出了人民政协肩负的政治责任和工作任务，为新时代新征程人民政协事业高质量发展指明了前进方向、提供了根本遵循"
1345,0,0.9836,巩固团结奋斗的共同思想政治基础，必须始终坚持用习近平新时代中国特色社会主义思想武装头脑、统一意志
1346,0,0.7306,全面系统深入学习习近平总书记关于做好新时代党的统一战线工作的重要思想、习近平总书记关于加强和改进人民政协工作的重要思想，始终做到统一思想、统一意志、统一行动，不断增强政协组织的凝聚力向心力
1347,0,0.9814,巩固团结奋斗的共同思想政治基础，必须始终坚持用习近平新时代中国特色社会主义思想校准航标、把牢方向
1348,0,0.9909,准确把握人民政协性质定位，把准政治方向，提高政治站位，落实政治要求，始终坚持以党的旗帜为旗帜、以党的方向为方向，进一步增强做好新时代人民政协工作的政治自觉、思想自觉、行动自觉
1349,0,0.9836,巩固团结奋斗的共同思想政治基础，必须始终坚持用习近平新时代中国特色社会主义思想指导实践、推动工作
1350,0,0.4015,进入新时代，要更加坚定对协商民主的制度自信，把人民政协的显著政治优势更加充分发挥出来，使之在全过程人民民主实践中焕发出更加夺目的光辉
1351,2,0.973,新时代新征程，委员履职“服务为民”活动应当在实践中不断丰富，也一定能在实践中不断发展
1352,3,0.7611,"推动新时代地方政协工作高质量发展
全国政协常委  李龙熙
习近平总书记在庆祝中国人民政治协商会议成立75周年大会上的重要讲话，为新时代新征程人民政协事业高质量发展指明了前进方向、提供了根本遵循"
